Time,NoseX,NoseY,NeckX,NeckY,RShoulderX,RShoulderY,RElbowX,RElbowY,RWristX,RWristY,LShoulderX,LShoulderY,LElbowX,LElbowY,LWristX,LWristY,RHipX,RHipY,RKneeX,RKneeY,RAnkleX,RAnkleY,LHipX,LHipY,LKneeX,LKneeY,LAnkleX,LAnkleY,REyeX,REyeY,LEyeX,LEyeY,REarX,REarY,LEarX,LEarY,Label
2019-02-25 13:49:31.713052,0.0,0.0,331.2569658226667,201.45230185097293,321.2487664049727,201.45230185097293,175.3731417524149,120.65495965828192,95.5244206161283,33.17513051732321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.32398562632045,232.4347413383958,0.0,0.0,0
2019-02-25 13:49:32.040412,404.77777845863454,234.86473659231132,279.3501409554749,194.76981490270526,276.5305878127617,197.19981015662077,148.9521541832738,130.374940673944,91.35118902381802,61.72757475083056,293.04968274871294,197.19981015662077,0.0,0.0,0.0,0.0,112.95937555620328,49.57759848125296,128.46281484425458,-23.169267707082835,0.0,0.0,127.43324122215385,54.437588989084006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.79631479291356,234.86473659231132,0.0,0.0,0
2019-02-25 13:49:32.365578,0.0,0.0,258.82604281047696,189.90982439487422,246.49586974739606,197.19981015662077,117.24569121899839,135.23493118177504,59.398637361812355,61.72757475083056,267.42534957547605,182.61983863312767,0.0,0.0,0.0,0.0,100.42097334609323,49.57759848125296,133.13610442354306,-15.793517406962785,0.0,0.0,116.59955684300944,49.57759848125296,135.57272122614827,-14.56422569027611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-02-25 13:49:32.699400,393.8297910760396,232.4347413383958,227.45890089243767,185.04983388704318,203.95271827975017,192.33981964878976,92.6563528518861,140.09492168960605,41.472698551662454,65.98006644518273,244.99485866577132,172.89985761746559,0.0,0.0,0.0,0.0,83.25678594543173,52.00759373516849,132.5773710373268,-3.807923169267707,112.48028219746371,-48.36974789915966,112.19351803477254,52.00759373516849,133.95022950288603,-3.807923169267707,0.0,0.0,0.0,0.0,0.0,0.0,322.1010370958907,232.4347413383958,0.0,0.0,0
2019-02-25 13:49:33.026124,339.5321207807933,225.75225439012817,192.0886788684392,175.32985287138112,158.71927352434625,185.04983388704318,61.75028780886076,127.94494542002847,25.56258762373737,59.29757949691504,217.79306471992123,163.78737541528238,0.0,0.0,0.0,0.0,72.22489016950361,44.71760797342193,123.6287918978672,7.052681537731371,115.30841031476918,-47.14045618247299,105.67901298259099,49.57759848125296,136.33841173599154,16.165163739914572,0.0,0.0,333.18527806199387,230.0047460844803,0.0,0.0,274.6164801627669,227.57475083056477,0.0,0.0,0
2019-02-25 13:49:33.349669,269.1002524437292,213.60227812055052,161.8913557863045,171.07736117702893,115.59592968857211,171.07736117702893,38.119919782210644,113.97247271001423,14.2700162250144,49.57759848125296,210.11604725830483,172.89985761746559,144.32590637325438,99.39250118652112,0.0,0.0,60.95421443037785,39.85761746559089,110.38968420304785,21.025154247745608,108.92618660233902,-42.22328931572629,96.74745833053755,37.42762221167536,0.0,0.0,0.0,0.0,262.2731386123772,220.89226388229713,282.29523486989297,220.89226388229713,205.921756474149,216.03227337446606,0.0,0.0,0
2019-02-25 13:49:33.678585,199.94205674607917,197.19981015662077,118.34977748319288,151.6373991457048,77.92180121408398,156.49738965353583,18.98809101755059,101.82249644043664,8.23240908182576,34.99762695775985,158.74539740569128,149.20740389178928,131.45294709183506,89.67252017085904,0.0,0.0,50.89425707590575,33.17513051732321,90.1089637516001,25.88514475557665,100.0,-39.76470588235294,85.60013026197953,34.99762695775985,0.0,0.0,0.0,0.0,193.66129888515297,206.31229235880397,214.27357989736316,206.31229235880397,144.40292909102345,199.02230659705742,0.0,0.0,0
2019-02-25 13:49:34.006914,143.2879286049788,185.04983388704318,89.23392106488011,144.34741338395824,48.96133198475065,146.77740863787378,8.060912739139644,92.10251542477455,4.750861628718839,34.99762695775985,130.03478012292146,144.34741338395824,105.36475722360106,80.56003796867584,94.83932577974075,30.74513526340769,43.721957366731736,28.31514000949217,72.51394266633513,21.025154247745608,90.78688431619044,-33.92557022809123,78.59573789397491,33.17513051732321,117.20066661972162,-8.725090036014405,103.54606241112879,-45.911164465786314,137.9281197909042,194.76981490270526,155.0241485145287,192.33981964878976,100.42066899062105,187.4798291409587,0.0,0.0,0
2019-02-25 13:49:34.333095,101.40461405388656,177.75984812529663,70.09593214608161,140.09492168960605,29.178189946361154,137.66492643569055,-0.31111368762195707,85.42002847650689,4.657828475230589,28.31514000949217,108.46927089960556,142.5249169435216,103.06754703717364,85.42002847650689,0.0,0.0,38.14067539753637,25.88514475557665,62.75271688157296,30.74513526340769,96.35606360126589,-42.22328931572629,75.13305279171627,33.17513051732321,103.44176573566597,8.875177978168011,119.8150311812371,-12.105642256902762,94.02359916772815,187.4798291409587,113.2148086364069,187.4798291409587,63.06721352203042,180.18984337921216,0.0,0.0,0
2019-02-25 13:49:34.670186,77.78781893216626,177.75984812529663,50.968132808729926,135.23493118177504,14.515475683082268,135.23493118177504,-7.99512953847744,80.56003796867584,4.657828475230589,28.31514000949217,88.89493972301416,137.66492643569055,85.58005303174579,87.8500237304224,0.0,0.0,34.75143920053222,25.88514475557665,55.8704177753118,42.287612719506406,94.92764053296212,-42.22328931572629,69.74665374375837,33.17513051732321,125.74142067964958,-0.12004801920768307,110.31392802098262,-44.68187274909964,68.235478315328,185.04983388704318,87.17394708000624,185.04983388704318,40.83315981149155,175.32985287138112,0.0,0.0,0
2019-02-25 13:49:34.997023,57.59982217030682,180.18984337921216,42.91385672477417,142.5249169435216,4.573841921541996,135.23493118177504,-11.839198498546738,80.56003796867584,3.163300356404212,30.74513526340769,79.75051220207993,146.77740863787378,73.6523767535543,89.67252017085904,73.32184598875857,49.57759848125296,31.96479236055178,28.31514000949217,52.685411946514414,54.437588989084006,86.18430847104362,-29.008403361344538,66.54771062155585,42.287612719506406,130.1125999350699,16.165163739914572,116.01736858033966,-43.452581032412965,46.49131047440113,185.04983388704318,69.14610541203349,187.4798291409587,26.17403461654508,175.32985287138112,0.0,0.0,0
2019-02-25 13:49:35.335695,45.29819162892873,180.18984337921216,34.563269534439556,140.09492168960605,-0.36076583512326255,135.23493118177504,-15.056657033402763,75.7000474608448,3.163300356404212,30.74513526340769,72.19844912990482,146.77740863787378,69.49073568919808,89.67252017085904,73.37563780055486,56.86758424299953,28.551421874886636,28.31514000949217,50.85168338313382,65.98006644518273,84.71259152356374,-21.939975990396157,63.93807745182622,47.14760322733745,137.49965577583117,39.85761746559089,122.32754317380012,-36.38415366146459,33.86566463128231,185.04983388704318,56.351965766247666,187.4798291409587,14.004994438965054,172.89985761746559,0.0,0.0,0
2019-02-25 13:49:35.663700,38.6514155876012,177.75984812529663,31.968692272372977,137.66492643569055,-2.3502094827887134,132.8049359278595,-17.05283287972712,73.27005220692928,3.163300356404212,30.74513526340769,66.24752159556103,144.34741338395824,68.83637596823614,94.53251067869009,0.0,0.0,31.96479236055178,28.31514000949217,48.97488111793045,78.13004271476032,82.08725625649865,-18.252100840336137,66.44594800256918,49.57759848125296,139.7004448281687,61.72757475083056,127.7180018135802,-29.008403361344538,27.194698197263477,182.61983863312767,46.49131047440113,185.04983388704318,11.1319258720632,168.64736592311343,0.0,0.0,0
2019-02-25 13:49:35.994980,34.83624495901345,175.32985287138112,28.57924773655094,132.8049359278595,-2.3144513226999885,127.94494542002847,-16.726879275248013,65.98006644518273,3.163300356404212,30.74513526340769,64.33851925411011,137.66492643569055,0.0,0.0,0.0,0.0,33.01170225197404,23.45514950166113,46.5299365670002,87.8500237304224,79.852941483052,-13.334933973589436,66.54771062155585,42.287612719506406,137.7930276622078,78.13004271476032,129.4890906626914,-19.481392557022808,23.80657293966273,177.75984812529663,41.881072034101486,180.18984337921216,7.724273480275194,163.78737541528238,52.174259752796296,172.89985761746559,0
